cam;year;month;day;hour;min;r;g;b;h;s;v;tot;r_pc;g_pc;b_pc;r_ex;g_ex;b_ex;n_rg_d;n_rb_d;n_gb_d;flower
1;17;10;1;16;55;125.976819761668;128.827316782522;122.64025074478701;130.151660873883;8.11250794438928;0;377.444387288977;-1.09929156462807;-1.0735459178568298;-1.12637686437067;0.486071996027805;9.03756305858987;-9.52363505461768;-0.012868485109173001;0.013525846769079999;0.026355813752111;0
1;17;10;2;10;55;125.97644538232402;127.919291956306;130.307845084409;190.741106752731;10.5223733862959;0;384.203582423039;-1.1178874978316202;-1.1039420826311201;-1.07890911239042;-6.2742462760675295;-0.445706554121152;6.71995283018868;-0.007068540442108001;-0.019456124684901;-0.012433422101115;0
1;17;10;2;13;55;126.95159136047701;127.908222939424;130.638952333664;170.827680238332;8.88715342601788;0;385.49876663356497;-1.1128316163521002;-1.1075417131123702;-1.07929104436488;-4.64399255213506;-1.77409781529295;6.418090367428;-0.0026900979058000003;-0.016775206276997;-0.014077934928192001;0
1;17;10;2;16;55;129.445791956306;128.892369414101;128.935723932473;165.367938927507;8.68341112214499;0;387.27388530287993;-1.0966561333615699;-1.1044951246018702;-1.09825965903028;1.06349056603774;-0.596777060575968;-0.46671350546176793;0.003936726013108;0.000792807713469;-0.0031212311961279996;0
1;17;10;3;10;55;125.051779543198;128.065287487587;132.783401191658;197.375640516385;11.3933113207547;0;385.900468222443;-1.13262681618649;-1.1067517064948997;-1.06248709213421;-10.745129592850098;-1.70460575968222;12.4497353525323;-0.012976324045864;-0.034991480946849;-0.022063097611914998;0
1;17;10;3;13;55;126.91314250248301;128.61946673287;127.92617428004;171.152717477656;9.56470953326713;0;383.458783515392;-1.10897853451836;-1.09568877792859;-1.09564168502935;-2.7193560079443904;2.39961668321748;0.31973932472691197;-0.006664453493463;-0.006672563616212;-4.55645095606686e-05;0
1;17;10;3;16;55;123.092805858987;130.58413207547198;126.48464448858;134.230409632572;6.40024379344588;0;380.161582423039;-1.12867163167801;-1.06720400134714;-1.10155969522275;-10.883164846077499;11.5908138033764;-0.707648957298908;-0.030717936181963997;-0.013551759217860001;0.017170430179075998;0
1;17;10;4;10;55;126.23539424031799;129.187158391261;126.49964448858;169.515069513406;10.0713882820258;0;381.922197120159;-1.10863635449639;-1.0864423353429;-1.10534539970696;-3.21601439920556;5.63927805362463;-2.42326365441907;-0.011153714904066003;-0.001632603674026;0.009460075579957;0
1;17;10;4;15;1;128.28049950347602;129.039555114201;126.286869910626;165.400246772592;9.685311320754721;0;383.606924528302;-1.09730908817702;-1.092054683474;-1.1109700086814;1.2345739821251203;3.5117408142999;-4.746314796425019;-0.0026419129321450002;0.006810258154579;0.009417836404937999;0
1;17;10;5;10;55;126.43720605759701;130.315712512413;133.327960774578;192.17428897716;11.4730342601787;0;390.080879344588;-1.13830664116149;-1.09831289222301;-1.0657493601732801;-10.7692611717974;0.8662581926514399;9.90300297914598;-0.019989143314763;-0.036138222069444;-0.016247793899235002;0
1;17;10;5;13;55;125.94304965243299;130.507449851043;124.885375868918;148.957701588878;9.925175273088382;0;381.33587537239305;-1.1101996477341298;-1.07377932992115;-1.11660368644276;-3.50672641509434;10.1864741807349;-6.67974776564052;-0.018217566555816002;0.003210652077512;0.021359944768144;0
1;17;10;5;16;55;125.465269116187;129.367798907647;124.77859533267099;155.155182720953;10.7080501489573;0;379.611663356504;-1.10958362801347;-1.07789625793035;-1.11272975632475;-3.21585600794439;8.49173336643496;-5.27587735849057;-0.016111397702487;0.001734058796769;0.017699007404518;0
1;17;10;6;10;55;125.232909136048;128.689933962264;128.876379344588;165.098637537239;9.63578401191658;0;382.79922244290003;-1.12055995478084;-1.09259139108419;-1.08698174533092;-7.1004950347567;3.2705794438927502;3.8299155908639504;-0.013995204487940002;-0.016763413468867998;-0.002796514783657;0
1;17;10;6;13;55;130.10527060576;130.167061569017;126.774973187686;167.87837884806402;10.5138733862959;0;387.047305362463;-1.0968966959495101;-1.0927860149111601;-1.11194132727619;3.2685064548162903;3.4538793445878797;-6.7223857994041705;-0.00207627256365;0.007448726685854;0.009484227528216;0
1;17;10;6;16;55;128.40490764647498;128.106548659384;123.784730883813;154.47832869910602;10.5463912611718;0;380.296187189672;-1.08567471453199;-1.0902670787609599;-1.12489871847619;4.91853574975174;4.02345878848064;-8.94199453823237;0.002227654840609;0.019836658240055;0.017485064810307;0
1;17;10;7;10;55;129.726109235353;131.894689672294;124.400461271102;125.98765888778601;10.4236996027805;0;386.021260178749;-1.09474923031096;-1.07375588422951;-1.13288497572248;3.1570675273088398;9.66280883813307;-12.8198763654419;-0.010496336986181;0.019007208357113;0.029461792462968997;0
1;17;10;7;13;55;127.328733862959;129.081113704072;127.667234359484;172.718321747766;9.035898212512409;0;384.077081926514;-1.10582041090143;-1.0926867219867;-1.1011519721640302;-2.09088033763654;3.1662591857001;-1.0753788480635602;-0.006574220647345;-0.002345145868276;0.004202177290694;0
1;17;10;7;16;55;126.782915590864;127.17768917577;127.49999900695101;180.505534260179;9.61698460774578;0;381.460603773585;-1.10270237011605;-1.1014650306174099;-1.09578553706465;-1.11185700099305;0.072463753723933;1.03939324726912;-0.000683867488089;-0.003436451936446;-0.002788922398405;0
1;17;10;8;10;55;126.300503972195;129.14497517378402;127.621511916584;165.571293942403;9.76310575968222;0;383.066991062562;-1.11171770741857;-1.09011044107103;-1.0980898707361;-4.16547914597815;4.36793445878848;-0.202455312810328;-0.010943893063034001;-0.006838331184878;0.0040434204586079995;0
1;17;10;8;13;55;124.915587884806;127.211525322741;130.098840119166;182.55726166832198;10.8116002979146;0;382.225953326713;-1.1213652154562799;-1.10358781864599;-1.0760678730473299;-7.47918967229394;-0.591377358490566;8.07056703078451;-0.008911944232405;-0.022629672632853;-0.013731478331318001;0
1;17;10;8;16;55;123.31854518371401;128.511035253227;128.242261668322;178.307157894737;11.2905734856008;0;380.071842105263;-1.1299789809132;-1.0859160071756;-1.0845032889857;-10.116206554121199;5.461263654419071;4.65494289970209;-0.022526533570345997;-0.022969402646664;-0.0005464941656250001;0
1;17;10;9;10;55;126.840879841112;129.63788133068502;124.94716285998001;138.49033316782499;9.50188728897716;0;381.42592403177804;-1.10214597650148;-1.08114796247175;-1.11698485229269;-0.903284508440914;7.487719960278049;-6.584435451837139;-0.010533021857451998;0.0074244703499030005;0.017899089572025;0
1;17;10;9;13;55;124.614109235353;128.190453823237;132.401958788481;194.47698609731899;11.029308341608699;0;385.20652184707;-1.13185326477092;-1.1037900358061998;-1.0654932706977098;-11.3641941410129;-0.63516037735849;11.999354518371401;-0.014028629479559;-0.033121048464393996;-0.01910663755734;0
1;17;10;9;16;55;129.777200595829;126.528009930487;128.651859483615;186.05757944389302;10.0481017874876;0;384.95707000992996;-1.0870630438518;-1.1183737483884;-1.0944877581152699;4.3745317775571;-5.3730402184707104;0.9985084409136049;0.015749441622882002;0.003761410612376;-0.011983166285008002;0
1;17;10;10;10;55;125.68608192651399;128.487037735849;128.014309334657;154.283214001986;9.892165342601789;0;382.187428997021;-1.11426995847316;-1.0935521128394499;-1.09265662238827;-5.12918321747766;3.2736842105263197;1.8554990069513402;-0.010389471815535999;-0.010795048348507;-0.000421994514854;0
1;17;10;10;13;55;126.97949503475701;129.607527308838;128.294796425025;169.442025322741;9.22954716981132;0;384.88181876862;-1.11026753909874;-1.09149800653842;-1.09803778600953;-3.94333366434955;3.94076315789474;0.0025705064548159997;-0.009392675164194;-0.0061204132628749994;0.003261653419059;0
1;17;10;10;16;55;125.320683217478;129.493553624628;124.386890764647;152.788984607746;10.8513927507448;0;379.201127606753;-1.1090305690832198;-1.07446980673749;-1.1161438100894199;-3.2390779543197596;9.27953326713009;-6.04045531281033;-0.01776104987957;0.0036555264375229997;0.021243052154399;0
1;17;10;11;10;55;127.85650347567;127.894678748759;126.70965789473699;147.997400695134;9.924182224429;0;382.46084011916605;-1.09608141605975;-1.0990880343949;-1.10463845883186;1.1086703078450801;1.22319612711023;-2.3318664349553098;0.0013863617733399997;0.004359589983642;0.0029246893163539997;0
1;17;10;11;13;55;126.74038331678301;128.054136047666;129.1432591857;171.336436444886;9.72630337636544;0;383.937778550149;-1.1101262834311298;-1.10131559307599;-1.08898066896124;-3.7166285998013904;0.22462959285005;3.49199900695134;-0.0044193542778249995;-0.010569796803895;-0.006157223625403001;0
1;17;10;11;16;55;132.523428500497;126.15657000993001;129.47457000993;224.869349056604;4.81083515392254;0;388.154568520357;-1.0755388056244002;-1.1231133722220201;-1.09834082093847;9.41571698113208;-9.68485849056604;0.269141509433962;0.023774274776861;0.011397016543431998;-0.012382926139254999;0
1;17;10;12;10;55;121.03610724925501;130.207989076465;124.81793743793399;160.862642005958;12.356737338629598;0;376.06203376365403;-1.13766953751219;-1.06064230650842;-1.10468360009531;-12.9537120158888;14.5619334657398;-1.6082214498510399;-0.038669451832687;-0.016717316281521;0.022004477313591;0
1;17;10;12;13;55;127.948438430983;126.62623634558099;126.64111469712;167.379421549156;10.1979210526316;0;381.215789473684;-1.0921721411071401;-1.10603541093272;-1.10237559232583;2.62952581926514;-1.3370804369414098;-1.29244538232373;0.006844883815471999;0.005069392058164;-0.001781673396709;0
1;17;10;12;16;55;119.627993048659;129.482022840119;123.60838778550199;154.564342105263;12.2123450844091;0;372.71840367428;-1.14070925231625;-1.05601010423908;-1.1055576722365;-13.8344245283019;15.727664846077499;-1.8932403177755701;-0.042492658357188;-0.017660366371491;0.024829224358224;0
1;17;10;13;10;55;130.807797418073;130.773029294935;124.814638033764;137.99450347567;10.0704419066534;0;386.395464746773;-1.0860453781686898;-1.08387205116782;-1.1310152524177801;6.0279275074478695;5.92362313803376;-11.951550645481602;-0.001106765915107;0.022406969663686004;0.023502644315325;0
1;17;10;13;13;55;130.203857497517;130.381346573982;126.058253723932;165.837730387289;12.1400655412115;0;386.64345779543197;-1.09787155033898;-1.09033474952134;-1.11542641540339;3.9681146971201597;4.5005819265144;-8.46869662363456;-0.0037867769107499997;0.008674131052159;0.01240217824141;0
1;17;10;13;16;55;121.854581926514;126.689001986097;128.578977159881;184.815758689176;11.2124930486594;0;377.122561072493;-1.1336292031232;-1.09219232040647;-1.07518492213217;-11.5588152929494;2.9444448857993994;8.61437040714995;-0.020942729978819002;-0.029345013823844;-0.008432684006886999;0
1;17;10;14;10;55;126.857682224429;127.989198113208;122.282236345581;115.839005461768;8.85320009930487;0;377.12911668321703;-1.0899599739853199;-1.08108843579626;-1.12880623701707;3.4439299900695097;6.838477656405161;-10.282407646474699;-0.004438901760333;0.019365662157777002;0.023797927300695;0
1;17;10;14;13;55;128.110530287984;129.718909632572;128.318529294935;179.05845878848098;13.397135054617697;0;386.147969215492;-1.11671589268514;-1.0949682167347599;-1.09306123696302;-1.81637835153923;3.0087596822244302;-1.1923813306852;-0.010895662688511;-0.011809772363277;-0.0010308638614319999;0
1;17;10;14;16;55;128.963710526316;129.18640714995;127.475268619662;42.78804170804371;2.38449652432969;0;385.62538629592797;-1.09623002566958;-1.0933204576253701;-1.1069397049723702;1.26574528301887;1.93383515392254;-3.1995804369414103;-0.001454089671695;0.005351155456252;0.006805543319447;0
1;17;10;15;10;55;128.171803376365;130.225563555114;131.105319761668;185.26467924528302;11.8196375372393;0;389.50268669314795;-1.1219529020965802;-1.09743229227109;-1.08335121713855;-4.98727656405164;1.1740039721946398;3.813272591857;-0.012260212049873001;-0.019217325060507003;-0.007027180918535999;0
1;17;10;15;13;55;124.76538828202601;129.480682224429;131.656089870904;183.78626017874902;14.274793445878801;0;385.90216037735803;-1.14514348014679;-1.09578758156275;-1.06491803506764;-11.605995531281;2.5398862959285;9.06610923535253;-0.024650135794913;-0.039901030403873;-0.015433947192620001;0
1;17;10;15;16;55;136.728320754717;128.608753723932;123.928285004965;65.2958555114201;9.1526772591857;0;389.26535948361504;-1.0464550474946601;-1.1068912885983;-1.1454556055118001;20.9196027805362;-3.43909831181728;-17.480504468719;0.030202971475869998;0.049446275962226;0.019276664059548;0
1;17;10;16;10;55;126.31366335650401;131.32360774578;129.757089374379;173.92810079443902;11.8648510427011;0;387.394360476663;-1.12967959524847;-1.08182073175827;-1.0911455921562199;-8.45337040714995;6.57646276067527;1.8769076464746801;-0.023902524104003998;-0.019217214637313;0.004643828628632;0
1;17;10;16;13;55;125.347493048659;130.189808341609;130.097960774578;175.24935998013902;13.614505958292;0;385.635262164846;-1.13858095686555;-1.0885721537965098;-1.07778362658206;-9.59278301886793;4.93416285998014;4.65862015888779;-0.025001826308439997;-0.030270367819474;-0.0054307981147049995;0
1;17;10;16;16;55;134.701279046673;129.198221449851;124.20158142998999;62.247483118172795;7.623475173783519;0;388.101081926514;-1.0585996595057399;-1.09923875137614;-1.14024832331445;16.0027552135055;-0.506417576961271;-15.4963376365442;0.020311421212836998;0.040787458620794;0.020498274426479998;0
1;17;10;17;10;55;121.51833515392299;130.165206057597;135.38460327706102;198.849128599801;14.8952482621648;0;387.06814448858;-1.17135949199938;-1.0907186684321;-1.04413925650225;-22.5131390268123;3.42747368421053;19.0856653426018;-0.040227037659445;-0.063282343188202;-0.023228087180912998;0
1;17;10;17;13;55;127.15438381330699;129.71514796424998;129.914067527309;178.05523733862998;11.8956499503476;0;386.783599304866;-1.12115838749077;-1.0956352754082601;-1.08596515639;-5.32044786494538;2.3618445878848098;2.9586032770605803;-0.012776178202594999;-0.017582136744485003;-0.004874818025100001;0
1;17;10;17;16;55;133.686602780536;124.98669612711001;129.935742303873;281.997516385303;6.44380585898709;0;388.609041211519;-1.06700412618757;-1.1338032075384399;-1.0966970074580502;12.4507671300894;-13.6489528301887;1.1981857000993;0.03337930513052;0.01484098232414;-0.018546266739990002;0
1;17;10;18;10;55;127.23925868917601;130.978867428004;130.215016385303;177.136422542205;12.153590863952301;0;388.433142502483;-1.12682706645779;-1.08740440604176;-1.08893436910019;-6.7153664349553095;4.503459781529299;2.2119066534260203;-0.019705605835717;-0.018880272028215;0.00075967242054;0
1;17;10;18;13;55;125.275100297915;129.353793445879;131.386359483615;179.826448857994;13.8214314796425;0;386.015253227408;-1.1398533353154199;-1.09707968394345;-1.0685065293987601;-10.189952333664401;2.0461271102284;8.14382522343595;-0.021373895815782997;-0.035511355291698;-0.014296421791171;0
1;17;10;18;16;55;129.604514399206;129.16318570009898;125.592937934459;58.085921549155906;3.83458490566038;0;384.360638033764;-1.0878877304280998;-1.08982965118811;-1.11905378948955;4.45290516385303;3.12891906653426;-7.58182423038729;0.000970099149498;0.01557490476051;0.014606591758474;0
1;17;10;19;10;55;127.744540714995;130.178222939424;130.92638331678302;185.089739324727;12.020626117179699;0;388.849146971202;-1.12267385549307;-1.0956606000120002;-1.08461904808864;-5.615524826216481;1.68552184707051;3.93000297914598;-0.013518086670845;-0.018963771835464;-0.005502534074003001;0
1;17;10;19;13;55;127.510928500497;129.587144985104;127.687828699106;166.687862462761;12.0941906653426;0;384.785902184707;-1.11427812899569;-1.09095873260228;-1.0981251987184302;-2.25311668321748;3.9755327706057595;-1.7224160873882801;-0.011674163199163;-0.008094386317701;0.003496621218892;0
1;17;10;19;16;55;127.58594836146999;127.63997120158899;122.41652135054599;149.409083912612;11.391694637537197;0;377.64244091360496;-1.08537294056986;-1.0851327032942701;-1.1306454378105202;5.1154041708043705;5.27747269116187;-10.392876861966199;-0.000235517130573;0.022834776804509;0.023021026802202003;0
1;17;10;20;10;55;125.33162661370399;128.722001489573;122.084854021847;132.423022840119;11.247503475670301;0;376.13848212512397;-1.10070232582656;-1.07221894135531;-1.1284296133518;-0.143602284011917;10.0275223435948;-9.88392005958292;-0.014478396210267001;0.01403473268126;0.028458528586491002;0
1;17;10;20;13;55;129.295353525323;130.84845531281;123.61894240317801;138.006621648461;11.8339851042701;0;383.76275124131104;-1.09229124217315;-1.07695234762054;-1.13408350332317;4.1233093346573995;8.78261469712016;-12.905924031777598;-0.0076699731550090005;0.020774657097027003;0.02839493802918;0
1;17;10;20;16;55;128.118788480636;128.676186196624;127.090655412115;142.417522840119;5.60719016881827;0;383.885630089374;-1.09857720569077;-1.09135812391745;-1.10749672115747;0.470735352532274;2.14292850049652;-2.6136638530288;-0.003607617677836;0.004453333149479;0.008060574100288001;0
1;17;10;21;10;55;122.146378848064;128.135113704072;126.305716981132;173.76409285005002;12.2511405163853;0;376.58720953326696;-1.13182325040171;-1.07759063132657;-1.09326906801155;-10.1480729890765;7.81813157894737;2.3299414101291003;-0.02774233244529;-0.019771726814568;0.008026701767305001;0
1;17;10;21;13;55;125.069220456802;125.736981132075;128.263107249255;161.465453823237;10.344896722939401;0;379.069308838133;-1.1121131850141202;-1.10649145218961;-1.08160500280931;-3.8616474677259203;-1.8583654419066498;5.720012909632571;-0.003087285918993;-0.015512189146903;-0.012416898057837;0
1;17;10;21;16;55;127.63597964250201;126.927236345581;126.790678252234;166.908895233366;10.2009930486594;0;381.35389424031797;-1.0955552115421399;-1.10258421528266;-1.10142262819074;1.5540446871896698;-0.5721852035749749;-0.981859483614697;0.003526707935043;0.00298871909118;-0.0005499732081869999;0
1;17;10;22;10;55;124.249613207547;128.20864846077498;126.48848460774599;158.270651936445;9.90024726911619;0;378.946746276068;-1.11839807333125;-1.0845419071810098;-1.09750484557159;-6.197906653426019;5.67919910625621;0.518707547169811;-0.016919741829245;-0.010446301312831998;0.006475311804952;0
1;17;10;22;13;55;125.25218570009899;129.020071002979;124.082478649454;152.737152432969;10.5568574975174;0;378.354735352532;-1.10806341270615;-1.0771345595064201;-1.1160755806106202;-2.59817825223436;8.70547765640516;-6.107299404170799;-0.015463544205216001;0.003978856609265;0.019436673268843997;0
1;17;10;22;16;55;129.069315292949;126.93212164846099;123.686057100298;150.962346077458;10.374326216484599;0;379.68749404170796;-1.07960817537193;-1.09687540392603;-1.1245562583909698;7.520451837140019;1.10887090367428;-8.629322740814299;0.008609864478103;0.022449168334992;0.013849406261075002;0
1;17;10;23;10;55;129.276989076465;129.757650446872;127.19087636544201;161.838710029791;10.083882323733901;0;386.225515888779;-1.09933764010897;-1.0914624424919;-1.10993364657878;1.60545134061569;3.0474354518371403;-4.65288679245283;-0.003958562852485;0.005263734530196;0.009212330314293;0
1;17;10;23;13;55;124.279456305859;125.385712015889;130.738100794439;196.829150943396;11.130216484607699;0;380.403269116187;-1.1223977238625;-1.11277634612673;-1.06621190354167;-7.56490019860973;-4.24613306852036;11.811033267130101;-0.004855195588634;-0.028121151259982005;-0.023262765319118996;0
1;17;10;23;16;55;125.46608987090401;127.15271102283998;127.437929493545;168.006882323734;10.2047120158888;0;380.05673038728895;-1.1107064564616398;-1.09627743848729;-1.09237652476983;-3.65846077457795;1.4014026812313798;2.25705809334657;-0.007529645868826;-0.009197262422726999;-0.0016928502411289999;0
1;17;10;24;10;55;130.10531082423;129.668978649454;120.67202432969201;112.679985600794;11.2300332671301;0;380.44631380337603;-1.07283388113833;-1.07757823243122;-1.15204582880718;9.8696186693148;8.5606221449851;-18.4302408142999;0.0023552354701329996;0.039521204079143;0.037166044444925;0
1;17;10;24;13;55;125.133399702085;127.611397715988;127.851720953327;177.028735849057;10.2011211519364;0;380.5965183714;-1.11471595017587;-1.09553439725472;-1.09047910031086;-5.19631926514399;2.2376747765640497;2.95864448857994;-0.009603273499364;-0.012135882346428001;-0.002524218511546;0
1;17;10;24;16;55;126.383554121152;126.76715640516399;126.02353823237301;173.266975670308;10.8559026812314;0;379.174248758689;-1.10036567207279;-1.0980934183673299;-1.1016905007967;-0.023586395233367002;1.12722045680238;-1.10363406156902;-0.0014002663649229999;0.0005247877096480001;0.001911792719165;0
1;17;10;25;10;55;125.49440019861;126.856432472691;128.950214001986;168.494302383317;10.016500993048698;0;381.301046673287;-1.1137928064982;-1.10356961164621;-1.0834968310425401;-4.8178460774578;-0.731749255213505;5.5495953326713;-0.0051304427101;-0.015159645697273998;-0.010019083423006;0
1;17;10;25;13;55;127.466539225422;128.420699106256;125.80523286991101;165.113472194638;9.772028301886788;0;381.692471201589;-1.09832417790537;-1.0909272609018799;-1.11137319694411;0.707146474677259;3.56962611717974;-4.276772591857;-0.0037043752655900003;0.006476528912236;0.010183468465821998;0
1;17;10;25;16;55;127.85504816286002;124.861942403178;130.653088877855;202.92624131082403;10.7263788480636;0;383.37007944389296;-1.09934952582657;-1.12804722343616;-1.07292090531407;0.19506504468719002;-8.78425223435948;8.58918718967229;0.014734511321338;-0.013405047840681998;-0.027977301818375;0
1;17;10;26;10;55;124.116120158888;128.586454319762;123.30011420059601;121.31231678252199;9.73043445878848;0;376.002688679245;-1.10953546386408;-1.07254492815467;-1.1184111553265401;-3.6543282025819304;9.75667428003972;-6.1023460774578;-0.018472383802455004;0.004402870466805001;0.022868933584171004;0
1;17;10;26;13;55;128.196507944389;129.064184707051;128.427188182721;179.886472691162;12.697683217477698;0;385.687880834161;-1.11043204814206;-1.0988424171284301;-1.0946030695973499;-1.0983570009930501;1.5046732869910602;-0.406316285998014;-0.005820104641951;-0.007930548833883;-0.002169515569244;0
1;17;10;26;16;55;123.321586395233;126.63980238331699;126.199756206554;165.879688679245;9.56310476663357;0;376.161144985104;-1.11854260320596;-1.0886862113701;-1.09287616240586;-6.196385799404171;3.75826216484608;2.43812363455809;-0.014948814336113002;-0.012873286768376001;0.002092353302231;0
1;17;10;27;10;55;126.120982125124;125.147731876862;128.894378848064;194.262708540218;11.3077651439921;0;380.16309285004996;-1.10634913896108;-1.11522902014376;-1.0791496931271898;-1.80014647467726;-4.71989721946375;6.52004369414101;0.004302258565639;-0.013843028000483001;-0.018021844955448004;0
1;17;10;27;13;55;130.306920059583;129.920084409136;126.107094836147;153.43632423038702;12.458834160873899;0;386.334099304866;-1.09412687037818;-1.0932389733523902;-1.11684753236129;4.5866608738828205;3.4261539225422;-8.012814796425019;-0.00046596191554;0.01124274216563;0.011673183455653;0
1;17;10;27;16;55;127.91764647467699;126.899978152929;123.74673485600799;156.772336643496;10.754872393247302;0;378.564359483615;-1.08618192159353;-1.09421932109228;-1.12003218076163;5.18857994041708;2.13557497517378;-7.324154915590861;0.004036698951119;0.017107014351547;0.013149043956654;0
1;17;10;28;10;55;123.32719761668301;127.11082869910601;128.301280536246;165.909149453823;10.371429990069501;0;378.73930685203595;-1.1254446584652098;-1.09272064067808;-1.08274806469483;-8.7577140019861;2.5931792452830202;6.16453475670308;-0.016348276625474;-0.021321623027567002;-0.0049614585512059994;0
1;17;10;28;13;55;123.73254319761699;126.815670307845;129.992114200596;186.101052135055;10.514188182721;0;380.54032770605795;-1.1269345450136699;-1.09969218607991;-1.07422694385829;-9.34269811320755;-0.09331678252234402;9.43601489572989;-0.013606553999263001;-0.026313814695813;-0.012703926320623001;0
1;17;10;28;16;55;125.189310327706;125.375689672294;128.897465243297;187.74315342601798;10.359024329692199;0;379.46246524329695;-1.11105052250858;-1.108522871104;-1.08105587673965;-3.8945342601787503;-3.33539622641509;7.22993048659384;-0.0012858077803180002;-0.014985982053782;-0.013670002866196001;0
1;17;10;29;9;55;124.78908242303899;126.18427408142999;127.01674131082399;175.176734359484;11.4262432969216;0;377.990097815293;-1.11145065608902;-1.09986693995399;-1.08965236942269;-3.6228505461767595;0.562724428997021;3.06012611717974;-0.006037150027787;-0.011005553485101002;-0.004883467056057;0
1;17;10;29;12;55;123.691394736842;127.426950844091;125.338986593843;158.498182720953;11.4431211519364;0;376.457332174777;-1.1163126826458;-1.08451352390571;-1.10085461537849;-5.3831479642502496;5.823520357497519;-0.44037239324726896;-0.016076855174327;-0.007813200236076;0.008302626985058001;0
1;17;10;29;15;55;124.714864945382;127.512822740814;123.569447368421;152.49668818272102;11.348037735849099;0;375.79713505461797;-1.1054049402677901;-1.08108292658212;-1.1129289658393202;-1.6525402184707099;6.7413331678252195;-5.088792949354519;-0.012736191870423002;0.003912122608180999;0.016708307459363;0
1;17;10;30;10;55;126.01787388282;129.71516633565;132.475464250248;176.42056653426002;11.2661628599801;0;388.208504468719;-1.13399006801407;-1.09839630899567;-1.0697443620396399;-10.1548828202582;0.936994538232373;9.21788828202582;-0.017784088743616;-0.032030460821974;-0.014294894330613001;0
1;17;10;30;13;55;125.453114200596;126.971720456802;126.06791410129101;170.584590863952;10.080611717974199;0;378.49274875868895;-1.1072161211823799;-1.09371506051817;-1.09953519711301;-2.13340615690169;2.42241261171797;-0.289006454816286;-0.006785356435238;-0.0038788220174650005;0.002912493443049;0
1;17;10;30;16;55;131.994497517378;125.32589225422;125.69160774578;182.851208043694;8.47109036742801;0;383.011997517378;-1.06518783765004;-1.1183338213068401;-1.11583325689597;12.971495034756698;-7.034320754716981;-5.937174280039719;0.026555452261706;0.025281866649265;-0.001247590360201;0
2;17;1;1;10;55;130.845271598808;131.38041708043698;125.206669314796;91.720685203575;8.3708460774578;0;387.432357994042;-1.07965720241898;-1.07960952744912;-1.14040596576176;5.10345680238332;6.7088932472691205;-11.8123500496524;-3.4830242540053996e-05;0.030279848725720003;0.030351589658457;0
2;17;1;1;13;55;132.513068023833;130.701987586892;124.532678252234;88.0246956305859;10.2033267130089;0;387.74773386295897;-1.06606179724142;-1.08636708550188;-1.1494405620901298;9.79147020854022;4.35822889771599;-14.149699106256199;0.010124485704955;0.041481603839113;0.031453858641578;0
2;17;1;1;16;55;131.649908142999;130.11286146971202;128.796756206554;137.78958838133101;10.4223277060576;0;390.559525819265;-1.0830858884063699;-1.10010748551207;-1.11806427707348;4.39019860973188;-0.22094141012909602;-4.16925719960278;0.008441622430325;0.017360033294851;0.008950484889602;0
2;17;1;2;10;55;132.005035749752;127.656697120159;119.743495531281;86.2332293942403;12.644720456802402;0;379.405228401192;-1.04848661476919;-1.0886192636462602;-1.16450379047003;16.6098788480636;3.564862959285;-20.174741807348603;0.020209855175108003;0.05893304972202599;0.039123603125733;0
2;17;1;2;13;55;128.742399702085;124.421421549156;119.97157100297899;108.26341062562099;13.754373386295901;0;373.13539225422005;-1.05695670540712;-1.09924349112992;-1.14341204106058;13.091806852035802;0.128872393247269;-13.220679245283;0.020703941402709997;0.042230251625015994;0.021411981337037;0
2;17;1;2;16;55;131.375302383317;128.655972194638;120.578122144985;95.82253177755709;14.691029791459801;0;380.609396722939;-1.05868184343188;-1.08406499350348;-1.1617164595473701;13.516510427010902;5.358519860973191;-18.875030287984103;0.011921087968906001;0.050880959050347;0.038796668701725;0
2;17;1;3;10;55;125.457305362463;126.438756703078;120.678988083416;107.10663008937401;12.408203078450802;0;372.57505014895696;-1.0863458883828;-1.07892771760996;-1.13560301832761;3.79686593843098;6.74121996027805;-10.538085898709001;-0.005019621547177;0.024514755667613;0.028833702219563998;0
2;17;1;3;13;55;125.42943992055599;125.43202581926501;123.879509930487;118.37816683217501;9.825068520357501;0;374.740975670308;-1.0952002158785101;-1.0962826533396;-1.1088946295349198;1.54734409136048;1.55510178748759;-3.1024458788480596;-0.000281020235663;0.006425987553815;0.006171513416993;0
2;17;1;3;16;55;125.189941906653;127.36461221449899;127.176458788481;136.293360476663;9.86059235352532;0;379.731012909633;-1.1128244226108701;-1.0953399943836;-1.0933877086380699;-4.16118718967229;2.36282373386296;1.79836345580933;-0.009642908731961001;-0.010047886025344;-0.0009588844049660001;0
2;17;1;4;10;55;130.72660625620702;128.459276564052;117.446609235353;83.84563604766629;16.4569731876862;0;376.63249205561095;-1.04899205856804;-1.07239920270078;-1.18633402487572;15.5473267130089;8.74533763654419;-24.292664349553103;0.011516178189155001;0.068485024084156;0.057073891448314006;0
2;17;1;4;13;55;131.370901191658;126.555862959285;120.60261866931499;102.01983068520398;13.985881330685197;0;378.52938282025804;-1.05129384660762;-1.09729018058085;-1.15483920542254;15.583320754716999;1.13820605759682;-16.7215268123138;0.02301386279137;0.051947671166615;0.029112792853474997;0
